stream;start_date;end_date;topic;keywords;stt
RTP1_HD;2024-10-02 17:17:23.0;2024-10-02 17:17:44.0;Sports;avós, cálcio mais rápido, vitamina, ossos, articulações, super heróis, 210-935-935, Glício Natura, vida saudável;Os meus avós não param, estão sempre de um lado para o outro. Quer saber qual é o meu segredo? Nova fórmula do cálcio mais rápido, com mais cálcio e vitamina que fortalece os ossos e regenera as articulações. Meus avós são super heróis. Ligue já ao 210-935-935 e incremente o seu cálcio mais rápido. Glício Natura, para uma vida saudável.
RTP1_HD;2024-10-02 17:17:51.0;2024-10-02 17:17:58.0;Shopping;abusar, perfume, escolha, Beautyfair;E abusar do perfume também é demais. Qualquer que seja a tua escolha, está no Beautyfair.
RTP1_HD;2024-10-02 17:17:59.0;2024-10-02 17:18:22.0;Shopping;perfumes, cosmética, make-up, ELF, Lidl, queques, casas, app Lidl Plus, Queijo Flamengo, desconto, Creme Antiguas KV-180, euros de tempo;perfumes, cosmética, make-up e muito mais. O ELF fica bem contigo. No Lidl não são só os queques que compram casas. A partir de quinta, passa a app Lidl Plus e habilite-se a uma casa com... Queijo Flamengo com 30% de desconto na segunda embalagem. Saia 3,39€ cada. Creme Antiguas KV-180 com 40% de desconto ou euros de tempo.
RTP1_HD;2024-10-02 17:18:22.0;2024-10-02 17:18:44.0;Shopping;Mais Pra Si, Joana Almeirante, 17 de Outubro, coliseu do Porto, A.G.A.s, Bárbara Tinoco, Miguel Araújo, Rita Rocha, Samuel Lúria, guitarrista, Portugal, novo álbum;Little Mais Pra Si Joana Almeirante 17 de Outubro A grande estreia num coliseu do Porto A.G.A.s com os convidados especiais Bárbara Tinoco, Miguel Araújo, Rita Rocha e Samuel Lúria A talentosa guitarrista e uma das mais doces vozes de Portugal prepara o novo álbum que promete conquistar.
RTP1_HD;2024-10-02 17:18:53.0;2024-10-02 17:18:59.0;Business and Finance;Papagaio imitador, fake you, Choco Flakes, pequeno almoço, bestial, Dequepta-te;Papagaio imitador! Papagaio imitador! Pois fake you! Choco Flakes, o pequeno almoço mais bestial! Dequepta-te!
RTP1_HD;2024-10-02 17:19:00.0;2024-10-02 17:19:12.0;Business and Finance;Chocoboerdos, snack, bestial;E agora, novo Chocoboerdos, o snack mais bestial!
RTP1_HD;2024-10-02 17:19:17.0;2024-10-02 17:19:24.0;;Fiat 600, híbridos, 159 euros, mês, manutenção incluída;9 Fiat 600 híbrides, desde 159 euros mês com manutenção incluída.
RTP1_HD;2024-10-02 17:19:25.0;2024-10-02 17:19:36.0;;tempo, crucial, contar, Evoluímos, ano, últimos dez, dez anos, últimos cem, mede-se, segundos;Vivemos um tempo em que o tempo é crucial. Está a contar. Evoluímos num ano mesmo que nos últimos dez. Em dez anos, o mesmo que nos últimos cem. Está a contar. O tempo mede-se já não em segundos.
RTP1_HD;2024-10-02 17:19:37.0;2024-10-02 17:19:43.0;;engenheiro Simões, segurança da operação, linha de produção, robôs;está a contar para o engenheiro Simões na segurança da operação e na linha de produção apoiada por robôs.
RTP1_HD;2024-10-02 17:19:49.0;2024-10-02 17:19:57.0;;milissegundo, segurança, digitalização, rede de fibra, melhor rede móvel;Porque cada milissegundo conta na segurança e digitalização, conta com a maior rede de fibra e a melhor rede móvel, para quando nada pode ficar.
RTP1_HD;2024-10-02 17:20:00.0;2024-10-02 17:20:07.0;;;Ai vizinho, ainda bem que aí veio. Estou tão carregada. Olhe-te-me, eu estou toda carregada. Está?
RTP1_HD;2024-10-02 17:20:07.0;2024-10-02 17:20:34.0;;;Estava aqui na app Cartão Continente porque agora dá para carregar com saldo e ganha-nos 10% de desconto. É uma grande ajuda! Que tal areia ajuda? 10% de desconto todos os dias em todas as compras. Tira-nos o peço de cima. Pois tira. Já sabe quando quiser poupar, basta carregar. Agora toda a gente pode carregar na poupança. A criança, ao carregar saldo do seu cartão Continent, ganha um desconto de 10% para gastar em todas as compras, todos os dias. Por ser de toda a gente. O que rande é ir ao Continent.
RTP1_HD;2024-10-02 17:20:44.0;2024-10-02 17:21:03.0;Real Estate;terceira parte, Portugal em Direto, Vila Romão da Silva, Lisboa, reabilitada, pátios mais antigos, novo teatro, coletividade, reabilitação das casas, apartamentos, habitação de renda acessível;Bem-vindos à terceira parte do Portugal em Direto. A Vila Romão da Silva, em Lisboa, está a ser reabilitada. É um dos pátios mais antigos da cidade e terá um novo teatro e coletividade. Para além da reabilitação das casas de quem lá vive, serão também construídos apartamentos para habitação de renda acessível.
RTP1_HD;2024-10-02 17:21:09.0;2024-10-02 17:21:45.0;;Vila Romão da Silva, Campo Li, Lisboa, reabilitada, moradores, recuperar, imagem, modernidade, rua, acesso, pisos térreos, T2, logadores, T1s, edifício 9, T3 duplex;Sete anos depois, promessa cumprida. A Vila Romão da Silva, em Campo Li, de Lisboa, está a ser reabilitada para os moradores que lá vivem e para os que é onde vivem. Nosso intuito aqui foi recuperar a imagem da vila, mas ao mesmo tempo conferir a modernidade e daí abrimos um braço para a rua, porque antes estas vilas tinham sempre um acesso mais tortuoso. Em alguns pisos térreos temos T2, quando os logadores são um pouco maiores. Os outros são T1s, a maior parte. No edifício 9 temos um T2 e 4 T1s. E vamos ter um T3 duplex.
RTP1_HD;2024-10-02 17:21:46.0;2024-10-02 17:23:20.0;;pátios históricos, vila operária, alojamento operário, teatro, sociedade recreativa, projeto de renovação, 34 fogos, 34 famílias, renda acessível, programa de recuperação, Sport Clube Emoreiras, auditório, capacidade para 80 lugares, coletividade, antigo chafariz, verão de 2025;É um dos pátios históricos da cidade. Construída em 1889, esta vila serviu de alojamento operário, tinha um teatro e uma sociedade recreativa, que irão continuar a fazer parte deste projeto de renovação do espaço. Aqui temos um exemplo de um projeto que estamos a reabilitar com 34 fogos, 34 famílias, aquelas que já cá estão, mas também outras que não são daqui, que virão para aqui. Os outros vão ser feitos por concurso da chamada renda acessível, para profissionais que podem ter os seus salários e que já podem pagar rendas que podem ser de 200, 300 a 200 euros segundo o rendimento que eles têm. Este é o antes e o depois da intervenção que se espera totalmente concluída no verão de 2025. Ter uma vila operária que no âmbito do programa de recuperação das vilas e pátios e vilas da a câmara. Distingue-se um pouco de todas as outras porque, de facto, convivia com dois equipamentos, um teatro e um clube, o Sport Clube Emoreiras, que nós integramos. Aqui será o novo auditório da rede, um teatro em cada bairro, com capacidade para 80 lugares e aberto ao pátio. Haverá também uma coletividade e o antigo chafariz será recuperado.
RTP1_HD;2024-10-02 17:23:20.0;2024-10-02 17:23:36.0;;intervenção, orçamento, 4,5 milhões de euros, espaço moderno, traça arquitetónica, espírito comunitário, momentos culturais;A intervenção tem um orçamento estimado no valor de 4,5 milhões de euros. A ideia é criar um espaço moderno, preservando a traça arquitetónica do passado e promover o espírito comunitário da vila com momentos culturais.
RTP1_HD;2024-10-02 17:23:38.0;2024-10-02 17:23:49.0;;seis anos, julgamento, caso, derrocada, pedreira, Borba, Alentejo, Cinco pessoas, morreram;Quase seis anos depois começa esta quinta-feira o julgamento do caso da derrocada numa pedreira em Borba, no Alentejo. Cinco pessoas morreram no...
RTP1_HD;2024-10-02 17:23:51.0;2024-10-02 17:24:08.0;;estrada municipal 255, cortado, trânsito, 19 de novembro de 2018, derrocada, pedreira, Borba, cinco vítimas mortais;O troço da estrada municipal 255 continua cortado ao trânsito. Dia 19 de novembro de 2018, a derrocada desta estrada junto a uma pedreira em Borba fez cinco vítimas mortais.
RTP1_HD;2024-10-02 17:24:08.0;2024-10-02 17:24:26.0;;ocorrência marcante, localidade, operacionais, feminiz, pessoas, vida;que nós nem queríamos acreditar que estava à nossa frente. Sem dúvida que foi uma ocorrência marcante, quer para a localidade, quer para nós operacionais e, muito mais obviamente, para a feminiz daquelas pessoas que perderam ali a vida.
RTP1_HD;2024-10-02 17:24:31.0;2024-10-02 17:24:43.0;Disasters;viatura, água, população, tragédia, esquecimento, problema;Ainda verificámos que havia uma viatura ainda dentro de água. A população diz que a tragédia caiu no esquecimento. Agora já parece que já está mais esquecida, mas pronto, deviam-se lembrar, porque foi um problema muito grande.
RTP1_HD;2024-10-02 17:24:45.0;2024-10-02 17:24:52.0;Disasters;pessoas, esqueceram, ouço, pouco, falar;Ah, isso acho que há muitas pessoas que já esqueceram, mas eu ouço muito pouco falar.
RTP1_HD;2024-10-02 17:24:52.0;2024-10-02 17:25:26.0;Disasters;altura, morriam, crianças, tragédia, julgamento, adiado, tribunal judicial de Évora, presidente da Câmara de Borba, António Anselmo, arguidos, processo;Mas na altura marcou muito, não é? Ah, sim, com certeza. Já viu aquilo morreram, aquilo até muitos passavam ali da escola. Já viu que era a cena na altura em que muitos passavam. Morriam ali muitas crianças e isso era uma tragédia muito grande. O julgamento já esteve previsto, foi adiado e começa finalmente esta quinta-feira no tribunal judicial de Évora quase seis anos depois. O presidente da Câmara de Borba, António Anselmo, é um dos seis arguidos no processo. Eu, na minha opinião, o presidente está a acusá-lo de não ter
RTP1_HD;2024-10-02 17:25:45.0;2024-10-02 17:26:23.0;Disasters;buraco, trabalhar, noção, escavado, memória, tragédia, julgamento, reabertura, estrada, Borba, Vila Viçosa;Vários, porque segundo eu, isso que eu não conheci, segundo eu, isso aqui já tinha um buraco muito, muito fundo e pronto, que ela andava a trabalhar, se calhar tinha noção do que lá estava, né? As pessoas passavam por cima, se calhar não. Agora as pessoas que lá trabalhavam deveriam ter noção que aquilo já estava muito, pronto, muito escavado. A memória da tragédia é reavivada agora com um julgamento à porta. E as pessoas pedem também a reabertura da estrada que liga Borba à Vila Viçosa.
RTP1_HD;2024-10-02 17:26:29.0;2024-10-02 17:26:36.0;;;ármores e de outros três homens, ocupantes de duas viaturas, que caíram para o plano de água.
RTP1_HD;2024-10-02 17:26:38.0;2024-10-02 17:27:02.0;;;Ao longo de dois dias, Lisboa recebe uma cimera dedicada à sustentabilidade, totalmente independente de patrocínios e sem oradores relacionados com indústrias poluentes. A Ethical Assembly, uma espécie de cimera ética, conta com 150 oradores de todo o mundo, Exibição de filmes e documentários relacionados com as alterações climáticas e em
RTP1_HD;2024-10-02 17:27:04.0;2024-10-02 17:29:38.0;;medusa, tentáculos, garrafas, garrafões, garrafinhas, Antônia Tamartinho, medicina, belas artes, plástico, oceanos, mares, restaurantes, Verónica Polaka, plantas, algodão orgânico, Portugal, risco de extinção, ecossistema, fóssil, herbario, Singapura, Nova Iorque, oradores, artistas, empresários, cientistas, Lisboa, clima, justiça social, greenwashing, lobbying, sustentabilidade, COP, indústrias poluentes, rumena, Finanças, Economia, Gestão, Patrícia, cimeira ética, justiça ambiental, documentários, exposições, projetos inovadores, Waterbear, plataforma inovadora, filmes, histórias, artigos, mudança positiva, Beato Innovation District, conferência;Cada medusa tem 30 tentáculos, são 30 garrafas, garrafões ou garrafinhas. Tinha 57 anos quando Antônia Tamartinho decidiu deixar de exercer medicina para estudar belas artes e é em arte que transforma plástico usado. Antes do plástico chegar aos oceanos e aos mares, eu vou aos restaurantes e vou a outros locais e dão. Já tem o sítio certo para ir buscar o material. Já tem o sítio certo, não é mais. Verónica Polaka torna imortais plantas de outros países. Estas pintadas em algodão orgânico são de Portugal e em risco de extinção. Plantas fazem parte do nosso ecossistema, que nos rodeiam, mas se não fizermos alguma coisa daqui a pouco corremos risco de perder estas plantas a sempre e elas vão estar só gravadas como um fóssil numa folha de herbario. De Singapura a Nova Iorque, 150 oradores de todo o mundo, artistas, empresários, cientistas, reúnem-se em Lisboa para discutir clima e justiça social, sem apoios, patrocínios, interesses de indústrias poluentes. Nossa missão desde o início foi sempre criar um espaço muito aberto, onde não temos nenhum tipo de greenwashing e nenhum tipo de lobbying. Dentro da área da sustentabilidade e da clima, o que acontece na maioria das conferências ou dos chamados industry events, como estamos a ver no COP, ou em tantos outros sítios, Há sempre grandes empresas e grandes empresas de petróleo a patrocinar. De origem rumena, formada em Finanças, Economia e Gestão, Patrícia vive em Portugal há 10 anos e é aqui que organiza esta espécie de cimeira ética por justiça ambiental, com estreia de documentários, exposições e muitos projetos inovadores. A Waterbear é uma plataforma inovadora de filmes, histórias e artigos que fazem uma mudança positiva no mundo e também as ferramentas para darem a todo mundo uma oportunidade de tomar uma ação também. Dois dias de conferência no Beato Innovation District, em Lisboa, com o palco reservado a quem tem como único interesse.
RTP1_HD;2024-10-02 17:29:39.0;2024-10-02 17:29:47.0;;restaurante, abelhas, Serra do Saco, Mielhada, projeto Bifurc;Abriu um restaurante para abelhas na Serra do Saco, na Mielhada. A iniciativa insere-se no projeto Bifurc.
RTP1_HD;2024-10-02 17:29:47.0;2024-10-02 17:29:56.0;;Fundo Ambiental, João Estesano, engenheiro, Paulo José Oliveira;que é financiado pelo Fundo Ambiental. O João Estesano, engenheiro, e Paulo José Oliveira mostram-nos que espaços.
RTP1_HD;2024-10-02 17:29:59.0;2024-10-02 17:30:36.0;;Serra do Bessar, restaurante para abelhas, limpeza de espécies, eucaliptos, acácias, carvalhos, medronheiros, flores, 14 hectares, terreno, municípios, Mealhada, Ricardo Santos, vereador, Câmara Municipal da Mealhada, projeto Beefood;Estamos na Serra do Bessar, onde abriu um restaurante para abelhas. É assim que é conhecido. E o restaurante é este que vamos agora ver. Aquilo que foi feito foi primeiro foi feito à limpeza de espécies, como eucaliptos e acácias, e depois foram plantados, por exemplo, carvalhos, medronheiros, e também foram semeadas várias flores. São quase 14 hectares de terreno em vários municípios, não só aqui na Mealhada. Ricardo Santos é vereador da Câmara Municipal da Mealhada. Boa tarde, Ricardo. Esta iniciativa pertence ao projeto Beefood em que consiste...
RTP1_HD;2024-10-02 17:30:41.0;2024-10-02 17:31:19.0;;Quimbra, Fundo Ambiental, campos, alimentação, abelhas, Luso, intervenção, hectares, espécies evasoras, eucalipto, acácias, árvores autóctones, plantas, incêndios, projeto, fogos, risco;do Quimbra, também com apoio do Fundo Ambiental, e consiste em criar campos para a alimentação das abelhas. Nós aqui no Luso fizemos uma intervenção em 1.28 hectares, onde erradicamos as espécies evasoras, como o eucalipto e as acácias, e plantamos algumas árvores autóctones e plantas para a alimentação das próprias abelhas. Numa altura em que se fala tanto de incêndios, este projeto acaba também por contribuir para reduzir os fogos? Sim, sem dúvida. Aliás, este projeto pode ser enquadrado em várias vertentes e esse é um que é muito importante porque, limpando as acácias e os eucaliptos, reduzimos drasticamente o risco
RTP1_HD;2024-10-02 17:31:20.0;2024-10-02 17:31:26.0;;ameaças, abelhas, vespas asiáticas;E há várias ameaças para abelhas, por exemplo, vespas asiáticas. O que é que tem sido feito?
RTP1_HD;2024-10-02 17:31:26.0;2024-10-02 17:31:49.0;;município, distribuição, armadilhas, freguesia, apicultores, ataque, vespas asiáticas, produção de mel, combate, avispa asiática;Sim, também ajuda nesse caso. O município também tem feito a distribuição de armadilhas juntas com a freguesia e também os apicultores que têm sofrido na pele o ataque das vespas asiáticas que faz com que haja uma grande redução na produção de mel porque temos que continuar esta luta do combate à avispa asiática.
RTP1_HD;2024-10-02 17:31:49.0;2024-10-02 17:32:42.0;;Ricardo, Andría Chasqueira, Associação de Apicultores do Litoral Centro, projeto, restaurante, abelhas, polinizadores, produção, apicultores, importância, população, inseto;Muito obrigada, Ricardo. Andría Chasqueira, pertence à Associação de Apicultores do Litoral Centro. Por que é que este projeto é importante para si e para a Associação? Bem, este projeto é importantíssimo. É o restaurante que está aqui para as nossas abelhas, para os nossos polinizadores. Porque de facto o que tem acontecido é que com este restaurante a produção, portanto, dos nossos apicultores tem vindo a aumentar. Portanto, desde há uns anos para cá, inclusive é agora deste que foi plantado ou desde que foi colocado aqui este restaurante. Já nota muita diferença. Qual é que é a importância das abelhas para a população? São de facto muito importantes. são fundamentais, por exemplo, para que? Para os nossos espectadores terem ideia, porque às vezes acho que achamos que são insetos tão pequeninos e não temos nem sequer noção da importância que têm. De facto é um inseto e eu posso dizer que se calhar é o inseto mais importante.
RTP1_HD;2024-10-02 17:32:43.0;2024-10-02 17:33:28.0;;natureza, bicho-abelha, abelha, ecossistema, homem, mulher, flores, animais, salvar as abelhas, vida, planeta, defender as abelhas, restaurante, municípios, missão social, entidades oficiais, apicultores;e que existe na natureza e que muita gente não dá importância. Há muita gente que tem aversão ao bicho-abelha. De facto, a abelha, se não fosse as abelhas, o ecossistema não existia. O homem, a mulher, as flores, nada existia. Os animais não existiam. Portanto, as abelhas salvam-nos a vida a todos. O que eu costumo dizer, salvar as abelhas é salvar a nossa vida. É salvar a vida do ecossistema, é salvar a vida do planeta. E por isso é que nós temos de defender as abelhas e fazer este trabalho que está aqui feito. Este restaurante que foi colocado aqui, que está colocado também noutros municípios. E é por isso que nós temos de todos ter essa missão, uma missão social. Portanto, nós particularmente, também como pessoas, mas também as entidades oficiais tem que ter esse papel para ajudar os apicultores e ajudar as abelhas.
RTP1_HD;2024-10-02 17:33:29.0;2024-10-02 17:33:52.0;;campos de alimentação, abelhas, insetos, 100 milhões de anos, protegê-los, projeto BFood, Fundo Ambiental, 5.000 euros;Andrea, muito obrigada. Como vemos, foram criados campos de alimentação para abelhas, que são insetos que habitam o nosso planeta há muito tempo, há mais de 100 milhões de anos, e que são, de facto, muito importantes para todos nós. E por isso mesmo é importante protegê-los. Este projeto BFood foi financiado pelo Fundo Ambiental em 5.000 euros.
RTP1_HD;2024-10-02 17:33:54.0;2024-10-02 17:34:09.0;;governo, subsídio, apoio, cuidadores informais, ministra do Trabalho e Segurança Social, processo, burocrático, abrangente, medida, 30 milhões;O governo aumentou o subsídio de apoio aos cuidadores informais. A ministra do Trabalho e Segurança Social anunciou também que o processo vai ser menos burocrático e mais abrangente. A medida custará 30 milhões.
RTP1_HD;2024-10-02 17:34:11.0;2024-10-02 17:34:48.0;;;Foi aumentado o montante de referência do subsídio de apoio ao cuidador informal principal. Este subsídio está atualmente fixado em 1 IAS, portanto, 509.26 é o que vigora neste momento e é feita uma subida para 1,1 iais. É muito significativo no sentido em que o cuidador informal principal só recebe um subsídio se não tiver outro.
RTP1_HD;2024-10-02 17:34:50.0;2024-10-02 17:35:15.0;;;Está a decorrer na Póvoa de Verzinho o Equinócio. O Festival Internacional de Teatro tem por base a inclusão e a igualdade, havendo por isso autodescrição e língua gestual portuguesa. O tema deste ano é a liberdade e os 50 anos de abril de 1974. Este ano, sobe ao palco um espetáculo da Companhia de Beja Lende.
RTP1_HD;2024-10-02 17:35:22.0;2024-10-02 17:35:30.0;;;Manuel Rodrigues Monteiro de Azevedo, 48 anos, jornalista. Vem dispor respeitosamente a Vossa Excelência ao seguinte...
RTP1_HD;2024-10-02 17:35:40.0;2024-10-02 17:35:59.0;Entertainment;20 anos, solteira, detida, 25 de novembro, 7 horas da manhã, Polícia Internacional de Defesa do Estado, António Reves, ator, revolta, indignação, pai desesperado, libertação da filha, limite da dor;20 anos solteira. Foi detida no dia 25 de novembro, o último, às 7 horas da manhã pela Polícia Internacional de Defesa do Estado. António Reves, ator, dá corpo e voz à revolta e à indignação. É um pai desesperado que luta pela libertação da filha no limite da dor.
RTP1_HD;2024-10-02 17:36:00.0;2024-10-02 17:36:38.0;Entertainment;espetáculo, Antena 1, No Limitador, testemunhos, presas, torturadas, ditadura fascista, Portugal, 25 de abril, monólogo, encenação, Júlio César Ramírez, Beja, Varzim, companhia de teatro Lêndez em Cantar;Um espetáculo que nós montámos com base no programa da Antena 1, que se chamava No Limitador, que recolhe testemunhos de pessoas que estiveram presas e que foram torturadas no tempo da ditadura fascista que existiu em Portugal até ao 25 de abril. E é essa a base de trabalho para este espetáculo que montámos inicialmente em 2014 e que agora tem uma nova versão que tornámos um monólogo. A encenação é de Júlio César Ramírez de Beja, até ao povo de Varzim, a companhia de teatro Lêndez em Cantar. quando me foi permitido vê-lo através do...
RTP1_HD;2024-10-02 17:37:02.0;2024-10-02 17:37:39.0;Sensitive Topics;PIDE, tratamento violento, tortura do sono, retrato histórico, atualidade, No Limite a Dor, festival Equinócio, pides;Tudo isto mostra claramente que durante os 12 dias em que esteve na sede da PIDE, esteve sujeito a um tratamento violento, esteve sujeito à tortura do sono e porventura a outras violências. Brilhosamente, aquilo que pensámos na altura, que era quase fazer um retrato histórico, Acho que ganha neste momento uma atualidade que nunca pensámos que de facto fosse tão evidente e que neste momento tem uma atualidade com aquilo que se passa no mundo. No Limite a Dor é uma de muitas propostas do festival Equinócio. Os pides eram primários.
RTP1_HD;2024-10-02 17:37:57.0;2024-10-02 17:38:16.0;Entertainment;festival, teatro, artes performativas, programação, linguagens, propostas, escolas artísticas, performativas;O festival começou por ser um festival de teatro, mas de repente damos por nós e isto já não é propriamente um festival de teatro, é um festival de artes performativas que aborda e que comporta na sua programação várias linguagens, várias propostas, várias escolas artísticas e performativas.
RTP1_HD;2024-10-02 17:38:18.0;2024-10-02 17:38:24.0;Entertainment;Nacionais, Internacionais, Espanha, Brasil, Uruguai, Argentina;Nacionais e Internacionais, com companhias de Espanha, Brasil, Uruguai e Argentina.
RTP1_HD;2024-10-02 17:38:24.0;2024-10-02 17:38:32.0;Entertainment;Argentina, Teatro, cinema, música, artes de rua, dança, inclusão, igualdade;de Argentina. Teatro, cinema, música, artes de rua e dança para todos. A inclusão e a igualdade são palavras de ordem.
RTP1_HD;2024-10-02 17:38:34.0;2024-10-02 17:38:47.0;Entertainment;orgulho, falsas vaidades, falsas modéstias, Equinócio, festivais, inclusivos;Nós temos muito orgulho, sem falsas vaidades, mas também sem falsas modéstias, de dizer que o Equinócio é um dos festivais garantidamente mais inclusivos, para nós é que é o mais inclusivo de todos.
RTP1_HD;2024-10-02 17:38:47.0;2024-10-02 17:39:07.0;Entertainment;democracia, direitos semelhantes, pessoas com essas características, cegas, surdas, programador, espetáculo;Porque achamos que a democracia só se concretiza quando tivermos todos direitos semelhantes. E para que as pessoas com essas características, sejam elas cegas, sejam elas surdas, não tenham que estar à espera de que eu, enquanto programador, diga venham ver este espetáculo, porque este espetáculo é para vocês. Não, não. Eles têm que poder decidir hoje.
RTP1_HD;2024-10-02 17:39:26.0;2024-10-02 17:39:59.0;Events & Attractions;festival, liberdade, constante, diversa, prismas, alerta, cidadãos, cidadania, preservar;O festival pretende, no mínimo, alertar para que a liberdade não é uma coisa que seja constante e não é uma coisa una, é diversa, são vários prismas pelos quais podemos olhar a liberdade e, sobretudo, deixar o alerta de que isto muito facilmente, foram 50 anos, mas 50 anos não são nada e facilmente se esquecem e voltamos atrás. E é algo que, na nossa opinião, tem que estar bem desperto na consciência dos cidadãos para que nas suas ações de cidadania saibam que têm que cuidar e preservar sempre a liberdade porque facilmente ela se esvai e desaparece.
RTP1_HD;2024-10-02 17:40:00.0;2024-10-02 17:41:03.0;Entertainment;revolução, valores, princípios, liberdade, liberdade de expressão, direito, opiniões contrárias, Cine Teatro Garrete, Póvoa de Varzim, cinema, espetáculo, 1984, Orwell, 2 mais 2 igual a 5, sábado, ar livre, São Pedro, compinchas, Transumância, performance;E aquilo que nós temos uma revolução que existiu há 50 anos e pensamos sempre que havia valores e que havia princípios que estavam de alguma forma adquiridos, que já eram quase intocáveis, penso que não. E acho que essa é a reflexão, é pensarmos que todos os dias temos que preservar a nossa A nossa liberdade, a nossa liberdade de expressão, o direito de ter opiniões contrárias. No limitador, sob esta noite ao palco, na sala principal do Cine Teatro Garrete, na Póvoa de Varzim. Amanhã teremos cinema, uma sessão de cinema e depois a seguir, na sexta-feira, teremos Teremos um espetáculo baseado no texto de 1984 do Orwell que se chama 2 mais 2 igual a 5, um espetáculo, na minha opinião, imperdível. No sábado ainda teremos à tarde ao ar livre, se São Pedro de facto quiser manter o pacto que tem comigo e se não me quiser ver chateado, teremos os compinchas com o Transumância. É uma performance interessante porque retrata de alguma maneira os dias de hoje.
RTP1_HD;2024-10-02 17:41:03.0;2024-10-02 17:41:10.0;Entertainment;transmência, pastoreio, cidadania;ligando aquilo que é a transmência do pastoreio com aquilo que é a cidadania.
RTP1_HD;2024-10-02 17:41:24.0;2024-10-02 17:41:38.0;Events & Attractions;décima quinta edição, Equinócio, sábado, encerramento, tradição, formigas, Companhia do Chapitô;A décima quinta edição do Equinócio termina no sábado. O encerramento faz-se de tradição com as formigas da Companhia do Chapitô.
RTP1_HD;2024-10-02 17:41:51.0;2024-10-02 17:42:18.0;;turismo, Alentejo, evento, Cidade do Vinho 2025, marca identitária, Borba, Estremojo, Redondo, Vila de Sousa, Alandroal, competitividade, Tereza Marques, Ismael Marcos, programa;O turismo do Alentejo acredita que o evento atrairá mais visitantes à região. A Cidade do Vinho 2025 pretende contribuir para criar a marca identitária de Borba, Estremojo, Redondo, Vila de Sousa e Alandroal, aumentar a competitividade e atrair, como já disse, mais turismo. A Tereza Marques e o Ismael Marcos acompanham a apresentação deste programa. Tereza, muito boa tarde. Vamos.
